17020,2205169,"Coyote Ugly",2000,5.6,45000000.0,6,79268
17021,2205169,"Coyote Ugly",2000,5.6,45000000.0,10,79268
17022,2205169,"Coyote Ugly",2000,5.6,45000000.0,20,79268
17023,2205169,"Coyote Ugly",2000,5.6,45000000.0,25,79268
17031,2205220,CQ,2001,6.4,7000000.0,6,3955
17032,2205220,CQ,2001,6.4,7000000.0,10,3955
17033,2205220,CQ,2001,6.4,7000000.0,26,3955
17042,2205315,"Crack in the World",1965,6.1,873000.0,26,1181
17055,2205466,"Cradle 2 the Grave",2003,5.7,30000000.0,1,30430
17056,2205466,"Cradle 2 the Grave",2003,5.7,30000000.0,8,30430
17057,2205466,"Cradle 2 the Grave",2003,5.7,30000000.0,10,30430
17058,2205466,"Cradle 2 the Grave",2003,5.7,30000000.0,30,30430
17059,2205491,"Cradle Will Rock",1999,6.9,32000000.0,10,7657
17061,2205596,Crank,2006,7,12000000.0,1,164493
17062,2205596,Crank,2006,7,12000000.0,8,164493
17063,2205596,Crank,2006,7,12000000.0,30,164493
17066,2205601,"Crank: High Voltage",2009,6.2,20000000.0,1,87525
17067,2205601,"Crank: High Voltage",2009,6.2,20000000.0,8,87525
17068,2205601,"Crank: High Voltage",2009,6.2,20000000.0,30,87525
17071,2205637,Crash,1996,6.3,9000000.0,10,36091
17072,2205639,Crash,2004,7.9,6500000.0,10,318904
17114,2206043,"Crazy Heart",2009,7.3,7000000.0,10,56210
17115,2206043,"Crazy Heart",2009,7.3,7000000.0,20,56210
17116,2206043,"Crazy Heart",2009,7.3,7000000.0,25,56210
17117,2206059,"Crazy in Alabama",1999,6.3,15000000.0,6,5438
17118,2206059,"Crazy in Alabama",1999,6.3,15000000.0,8,5438
17119,2206059,"Crazy in Alabama",1999,6.3,15000000.0,10,5438
17138,2206201,"Crazy, Stupid, Love.",2011,7.5,50000000.0,6,311216
17139,2206201,"Crazy, Stupid, Love.",2011,7.5,50000000.0,10,311216
17140,2206201,"Crazy, Stupid, Love.",2011,7.5,50000000.0,25,311216
17141,2206203,Crazy/Beautiful,2001,6.5,14000000.0,10,19648
17142,2206203,Crazy/Beautiful,2001,6.5,14000000.0,25,19648
17148,2206483,Creation,2009,6.8,15129500.0,5,10045
17149,2206483,Creation,2009,6.8,15129500.0,10,10045
17152,2206560,Creature,1985,4.1,750000.0,18,1982
17153,2206560,Creature,1985,4.1,750000.0,26,1982
17154,2206560,Creature,1985,4.1,750000.0,30,1982
17155,2206563,Creature,2011,3.7,3000000.0,18,2219
17171,2206736,Creepozoids,1987,3.3,75000.0,18,1092
17172,2206736,Creepozoids,1987,3.3,75000.0,26,1092
17174,2206744,Creepshow,1982,6.8,8000000.0,6,24587
17175,2206744,Creepshow,1982,6.8,8000000.0,18,24587
17176,2206746,"Creepshow 2",1987,5.9,3500000.0,6,13408
17177,2206746,"Creepshow 2",1987,5.9,3500000.0,18,13408
17178,2206746,"Creepshow 2",1987,5.9,3500000.0,30,13408
17221,2207200,"Crime Spree",2003,6.5,10000000.0,1,4441
17222,2207200,"Crime Spree",2003,6.5,10000000.0,6,4441
17223,2207200,"Crime Spree",2003,6.5,10000000.0,8,4441
17230,2207261,"Crimen ferpecto",2004,7.1,5492900.0,6,7748
17231,2207261,"Crimen ferpecto",2004,7.1,5492900.0,8,7748
17232,2207261,"Crimen ferpecto",2004,7.1,5492900.0,30,7748
17233,2207278,"Crimes and Misdemeanors",1989,8,19000000.0,6,36630
17234,2207278,"Crimes and Misdemeanors",1989,8,19000000.0,10,36630
17237,2207322,Crimewave,1985,5.8,3000000.0,6,3708
17238,2207322,Crimewave,1985,5.8,3000000.0,8,3708
17239,2207322,Crimewave,1985,5.8,3000000.0,18,3708
17261,2207504,"Crimson Tide",1995,7.3,53000000.0,1,69983
17262,2207504,"Crimson Tide",1995,7.3,53000000.0,10,69983
17263,2207504,"Crimson Tide",1995,7.3,53000000.0,30,69983
17300,2207721,"Critical Care",1997,6,12000000.0,6,1303
17301,2207721,"Critical Care",1997,6,12000000.0,10,1303
17302,2207725,"Critical Condition",1987,5,14000000.0,6,1823
17306,2207767,Critters,1986,6,2000000.0,1,20200
17307,2207767,Critters,1986,6,2000000.0,6,20200
17308,2207767,Critters,1986,6,2000000.0,18,20200
17309,2207767,Critters,1986,6,2000000.0,26,20200
17310,2207767,Critters,1986,6,2000000.0,30,20200
17311,2207768,"Critters 2",1988,5.2,4500000.0,6,8642
17312,2207768,"Critters 2",1988,5.2,4500000.0,18,8642
17313,2207768,"Critters 2",1988,5.2,4500000.0,26,8642
17314,2207768,"Critters 2",1988,5.2,4500000.0,30,8642
17325,2207850,"Crocodile 2: Death Swamp",2002,3.6,2200000.0,18,1235
17326,2207850,"Crocodile 2: Death Swamp",2002,3.6,2200000.0,30,1235
17329,2207857,"Crocodile Dundee",1986,6.5,7242840.0,3,66477
17330,2207857,"Crocodile Dundee",1986,6.5,7242840.0,6,66477
17331,2207858,"Crocodile Dundee in Los Angeles",2001,4.8,21150000.0,3,17483
17332,2207858,"Crocodile Dundee in Los Angeles",2001,4.8,21150000.0,6,17483
17338,2207908,Cromwell,1970,6.9,5673562.5,5,3051
17339,2207908,Cromwell,1970,6.9,5673562.5,10,3051
17340,2207908,Cromwell,1970,6.9,5673562.5,17,3051
17341,2207908,Cromwell,1970,6.9,5673562.5,31,3051
17346,2207953,Cronos,1993,6.8,2000000.0,18,16245
17361,2208015,Crooklyn,1994,6.9,14000000.0,6,5240
17362,2208015,Crooklyn,1994,6.9,14000000.0,10,5240
17375,2208155,"Cross of Iron",1977,7.5,6000000.0,1,18173
17376,2208155,"Cross of Iron",1977,7.5,6000000.0,10,18173
17377,2208155,"Cross of Iron",1977,7.5,6000000.0,31,18173
17393,2208247,"Crossed Swords",1977,6.5,8000000.0,3,1044
17394,2208247,"Crossed Swords",1977,6.5,8000000.0,6,1044
17395,2208247,"Crossed Swords",1977,6.5,8000000.0,10,1044
17396,2208247,"Crossed Swords",1977,6.5,8000000.0,13,1044
17399,2208263,Crossfire,1947,7.4,250000.0,8,4520
17400,2208263,Crossfire,1947,7.4,250000.0,10,4520
17401,2208263,Crossfire,1947,7.4,250000.0,15,4520
17402,2208263,Crossfire,1947,7.4,250000.0,22,4520
17413,2208359,"Crossing Over",2009,6.8,25000000.0,10,17922
17425,2208478,Crossover,2006,2,5600000.0,1,8469
17426,2208478,Crossover,2006,2,5600000.0,28,8469
17429,2208510,Crossroads,2002,3.2,12000000.0,3,31333
17430,2208510,Crossroads,2002,3.2,12000000.0,6,31333
17431,2208510,Crossroads,2002,3.2,12000000.0,10,31333
17432,2208510,Crossroads,2002,3.2,12000000.0,20,31333
17433,2208510,Crossroads,2002,3.2,12000000.0,25,31333
17459,2208818,"Cruel Intentions",1999,6.9,10500000.0,10,131123
17460,2208818,"Cruel Intentions",1999,6.9,10500000.0,25,131123
17463,2208845,"Cruel World",2005,3.9,2000000.0,6,1015
17464,2208845,"Cruel World",2005,3.9,2000000.0,10,1015
17465,2208845,"Cruel World",2005,3.9,2000000.0,18,1015
17466,2208845,"Cruel World",2005,3.9,2000000.0,30,1015
17478,2209034,Crush,2009,4.6,1500000.0,18,1184
17479,2209034,Crush,2009,4.6,1500000.0,22,1184
17480,2209034,Crush,2009,4.6,1500000.0,30,1184
17502,2209242,"Cry Freedom",1987,7.5,29000000.0,5,8597
17503,2209242,"Cry Freedom",1987,7.5,29000000.0,10,8597
17504,2209242,"Cry Freedom",1987,7.5,29000000.0,17,8597
17507,2209315,Cry-Baby,1990,6.5,11000000.0,6,38089
17508,2209315,Cry-Baby,1990,6.5,11000000.0,21,38089
17509,2209332,"Crying Freeman",1995,6.6,5000000.0,1,8480
17510,2209332,"Crying Freeman",1995,6.6,5000000.0,1,8480
17511,2209332,"Crying Freeman",1995,6.6,5000000.0,8,8480
17512,2209332,"Crying Freeman",1995,6.6,5000000.0,8,8480
17513,2209332,"Crying Freeman",1995,6.6,5000000.0,30,8480
17514,2209332,"Crying Freeman",1995,6.6,5000000.0,30,8480
17528,2209461,Cry_Wolf,2005,5.9,1000000.0,10,20989
17529,2209461,Cry_Wolf,2005,5.9,1000000.0,18,20989
17530,2209461,Cry_Wolf,2005,5.9,1000000.0,22,20989
17531,2209461,Cry_Wolf,2005,5.9,1000000.0,30,20989
17538,2209583,"Csak szex és más semmi",2005,6.7,1100000.0,6,1947
17554,2209737,Cthulhu,2007,4.7,750000.0,10,1375
17555,2209737,Cthulhu,2007,4.7,750000.0,18,1375
17556,2209737,Cthulhu,2007,4.7,750000.0,30,1375
17575,2210188,Cube,1997,7.4,304865.155,22,130338
17576,2210188,Cube,1997,7.4,304865.155,26,130338
17577,2210188,Cube,1997,7.4,304865.155,30,130338
17578,2210196,"Cube Zero",2004,5.7,1002296.4,22,22226
17579,2210196,"Cube Zero",2004,5.7,1002296.4,26,22226
17580,2210196,"Cube Zero",2004,5.7,1002296.4,30,22226
17593,2210600,Cujo,1983,5.9,5000000.0,18,21349
17594,2210600,Cujo,1983,5.9,5000000.0,30,21349
17610,2211015,"Cum mi-am petrecut sfarsitul lumii",2006,7.3,1734600.0,10,2341
17623,2211433,"Cuore sacro",2005,6.5,6938400.0,10,1347
17643,2211720,Curdled,1996,5.9,2309723.0,6,3609
17644,2211720,Curdled,1996,5.9,2309723.0,8,3609
17645,2211720,Curdled,1996,5.9,2309723.0,30,3609
17646,2211722,Cure,1997,7.5,8518.0,8,5285
17647,2211722,Cure,1997,7.5,8518.0,18,5285
17648,2211722,Cure,1997,7.5,8518.0,22,5285
17649,2211722,Cure,1997,7.5,8518.0,30,5285
17676,2211916,"Curly Sue",1991,5.6,25000000.0,6,14472
17677,2211916,"Curly Sue",1991,5.6,25000000.0,10,14472
17678,2211916,"Curly Sue",1991,5.6,25000000.0,13,14472
17679,2211916,"Curly Sue",1991,5.6,25000000.0,25,14472
17685,2211988,"Curse of Chucky",2013,5.6,5000000.0,8,17152
17686,2211988,"Curse of Chucky",2013,5.6,5000000.0,18,17152
17687,2211988,"Curse of Chucky",2013,5.6,5000000.0,30,17152
17700,2212051,"Curse of the Starving Class",1994,6,12577385.0,10,2197
17704,2212074,Cursed,2005,4.9,35000000.0,6,23683
17705,2212074,Cursed,2005,4.9,35000000.0,18,23683
17706,2212074,Cursed,2005,4.9,35000000.0,30,23683
17711,2212155,Curtains,1983,5.7,3090413.9,8,1472
17712,2212155,Curtains,1983,5.7,3090413.9,18,1472
17713,2212155,Curtains,1983,5.7,3090413.9,22,1472
17714,2212155,Curtains,1983,5.7,3090413.9,30,1472
17751,2212514,"Cutter's Way",1981,6.9,3000000.0,8,3024
17752,2212514,"Cutter's Way",1981,6.9,3000000.0,10,3024
17753,2212514,"Cutter's Way",1981,6.9,3000000.0,22,3024
17754,2212514,"Cutter's Way",1981,6.9,3000000.0,30,3024
17755,2212518,"Cutthroat Island",1995,5.6,98000000.0,1,18758
17756,2212518,"Cutthroat Island",1995,5.6,98000000.0,3,18758
17757,2212518,"Cutthroat Island",1995,5.6,98000000.0,6,18758
17758,2212518,"Cutthroat Island",1995,5.6,98000000.0,13,18758
17759,2212518,"Cutthroat Island",1995,5.6,98000000.0,25,18758
17784,2212790,Cyborg,1989,5,500000.0,1,20369
17785,2212790,Cyborg,1989,5,500000.0,26,20369
17786,2212790,Cyborg,1989,5,500000.0,30,20369
17811,2213046,Cypher,2002,6.9,7500000.0,22,25108
17812,2213046,Cypher,2002,6.9,7500000.0,26,25108
17813,2213046,Cypher,2002,6.9,7500000.0,30,25108
17814,2213078,"Cyrano de Bergerac",1950,7.6,400000.0,10,2354
17815,2213078,"Cyrano de Bergerac",1950,7.6,400000.0,25,2354
17819,2213113,Cyrus,2010,6.3,7000000.0,6,27132
17820,2213113,Cyrus,2010,6.3,7000000.0,10,27132
17821,2213113,Cyrus,2010,6.3,7000000.0,25,27132
17850,2213841,D-Tox,2002,5.2,55000000.0,8,17525
17851,2213841,D-Tox,2002,5.2,55000000.0,18,17525
17852,2213841,D-Tox,2002,5.2,55000000.0,22,17525
17853,2213841,D-Tox,2002,5.2,55000000.0,30,17525
17854,2213844,D-War,2007,3.6,70000000.0,1,20389
17855,2213844,D-War,2007,3.6,70000000.0,10,20389
17856,2213844,D-War,2007,3.6,70000000.0,14,20389
17857,2213844,D-War,2007,3.6,70000000.0,18,20389
17858,2213844,D-War,2007,3.6,70000000.0,30,20389
17862,2213896,D.E.B.S.,2004,5.2,3500000.0,1,10964
17863,2213896,D.E.B.S.,2004,5.2,3500000.0,6,10964
17864,2213896,D.E.B.S.,2004,5.2,3500000.0,25,10964
17889,2214013,D@bbe,2006,5.3,0.429914,18,2761
17890,2214013,D@bbe,2006,5.3,0.429914,30,2761
17891,2214025,"Da bing xiao jiang",2010,7,25000000.0,1,10188
17892,2214025,"Da bing xiao jiang",2010,7,25000000.0,3,10188
17893,2214025,"Da bing xiao jiang",2010,7,25000000.0,6,10188
17906,2214370,"Da wan",2001,6.7,3300000.0,6,1430
17907,2214370,"Da wan",2001,6.7,3300000.0,10,1430
17913,2214456,"Daai mo seut si",2011,5.9,15000000.0,6,1021
17914,2214456,"Daai mo seut si",2011,5.9,15000000.0,10,1021
17915,2214456,"Daai mo seut si",2011,5.9,15000000.0,22,1021
17916,2214456,"Daai mo seut si",2011,5.9,15000000.0,25,1021
17919,2214521,Dabangg,2010,6.3,9370000.0,1,14308
17920,2214521,Dabangg,2010,6.3,9370000.0,6,14308
17921,2214521,Dabangg,2010,6.3,9370000.0,8,14308
17922,2214521,Dabangg,2010,6.3,9370000.0,25,14308
17923,2214521,Dabangg,2010,6.3,9370000.0,30,14308
17924,2214522,"Dabangg 2",2012,5,7302600.0,1,7957
17925,2214522,"Dabangg 2",2012,5,7302600.0,6,7957
17926,2214522,"Dabangg 2",2012,5,7302600.0,10,7957
17927,2214522,"Dabangg 2",2012,5,7302600.0,21,7957
17928,2214522,"Dabangg 2",2012,5,7302600.0,25,7957
17929,2214525,Dabba,2013,7.8,1000000.0,10,17401
17930,2214525,Dabba,2013,7.8,1000000.0,25,17401
17936,2214589,Dad,1989,6.1,19000000.0,6,3299
17937,2214589,Dad,1989,6.1,19000000.0,10,3299
17956,2214773,"Daddy and Them",2001,5.6,4000000.0,6,1657
17957,2214773,"Daddy and Them",2001,5.6,4000000.0,10,1657
17962,2214792,"Daddy Day Camp",2007,2.8,6000000.0,6,10925
17963,2214792,"Daddy Day Camp",2007,2.8,6000000.0,13,10925
17964,2214793,"Daddy Day Care",2003,5.5,60000000.0,6,41490
17965,2214793,"Daddy Day Care",2003,5.5,60000000.0,13,41490
17981,2214956,"Daddy's Little Girls",2007,5.2,10000000.0,10,5409
17982,2214956,"Daddy's Little Girls",2007,5.2,10000000.0,25,5409
17993,2215158,Dag,2012,7.4,0.07308538,3,1080
17994,2215158,Dag,2012,7.4,0.07308538,10,1080
18005,2215267,Dagon,2001,6.3,4856880.0,14,11002
18006,2215267,Dagon,2001,6.3,4856880.0,18,11002
18007,2215267,Dagon,2001,6.3,4856880.0,22,11002
18008,2215267,Dagon,2001,6.3,4856880.0,30,11002
18019,2215822,"Dak ging san yan lui",1999,6,3869460.0,1,1768
18020,2215822,"Dak ging san yan lui",1999,6,3869460.0,6,1768
18021,2215822,"Dak ging san yan lui",1999,6,3869460.0,30,1768
18024,2215877,"Dakota Skye",2008,6.6,150000.0,10,2704
18025,2215877,"Dakota Skye",2008,6.6,150000.0,25,2704
18028,2216102,"Daleks' Invasion Earth 2150 A.D.",1966,6,432703.7,13,2021
18029,2216102,"Daleks' Invasion Earth 2150 A.D.",1966,6,432703.7,26,2021
18031,2216204,"Dallas Buyers Club",2013,8,5000000.0,5,212574
18032,2216204,"Dallas Buyers Club",2013,8,5000000.0,10,212574
18039,2216262,"Daltry Calhoun",2005,5.2,3000000.0,6,1835
18040,2216262,"Daltry Calhoun",2005,5.2,3000000.0,10,1835
18041,2216262,"Daltry Calhoun",2005,5.2,3000000.0,20,1835
18042,2216262,"Daltry Calhoun",2005,5.2,3000000.0,25,1835
18052,2216315,Damage,2009,5.8,10000000.0,1,5362
18053,2216315,Damage,2009,5.8,10000000.0,10,5362
18064,2216565,"Damien: Omen II",1978,6.2,6800000.0,18,18304
18070,2216627,"Damnation Alley",1977,5.2,17000000.0,10,3161
18071,2216627,"Damnation Alley",1977,5.2,17000000.0,26,3161
18072,2216627,"Damnation Alley",1977,5.2,17000000.0,30,3161
18082,2216793,"Dan in Real Life",2007,6.8,25000000.0,6,79126
18083,2216793,"Dan in Real Life",2007,6.8,25000000.0,10,79126
18084,2216793,"Dan in Real Life",2007,6.8,25000000.0,25,79126
18093,2217034,"Dance Flick",2009,3.5,25000000.0,1,9345
18094,2217034,"Dance Flick",2009,3.5,25000000.0,6,9345
18095,2217034,"Dance Flick",2009,3.5,25000000.0,20,9345
18108,2217164,"Dance of the Vampires",1967,7.3,2000000.0,6,20003
18109,2217164,"Dance of the Vampires",1967,7.3,2000000.0,18,20003
18124,2217310,"Dancer in the Dark",2000,8,12800000.0,8,67366
18125,2217310,"Dancer in the Dark",2000,8,12800000.0,10,67366
18126,2217310,"Dancer in the Dark",2000,8,12800000.0,21,67366
18127,2217348,"Dances with Wolves",1990,8,19000000.0,3,153621
18128,2217348,"Dances with Wolves",1990,8,19000000.0,10,153621
18129,2217348,"Dances with Wolves",1990,8,19000000.0,32,153621
18142,2217546,"Dancing Lady",1933,6.7,923055.0,6,1202
18143,2217546,"Dancing Lady",1933,6.7,923055.0,21,1202
18144,2217546,"Dancing Lady",1933,6.7,923055.0,25,1202
18181,2218088,"Dangerous Liaisons",1988,7.7,14000000.0,10,47044
18182,2218088,"Dangerous Liaisons",1988,7.7,14000000.0,25,47044
18206,2218407,Danika,2006,5.7,5000000.0,10,2764
18207,2218407,Danika,2006,5.7,5000000.0,18,2764
18208,2218407,Danika,2006,5.7,5000000.0,22,2764
18209,2218407,Danika,2006,5.7,5000000.0,30,2764
18237,2218810,"Dans Paris",2006,6.5,1734600.0,10,3022
18238,2218810,"Dans Paris",2006,6.5,1734600.0,25,3022
18248,2219066,"Dante 01",2008,4.9,9251200.0,26,4585
18249,2219066,"Dante 01",2008,4.9,9251200.0,30,4585
18258,2219102,"Dante's Peak",1997,5.8,116000000.0,1,52690
18259,2219102,"Dante's Peak",1997,5.8,116000000.0,3,52690
18260,2219102,"Dante's Peak",1997,5.8,116000000.0,30,52690
18282,2219478,Daredevil,2003,5.4,78000000.0,1,143929
18283,2219478,Daredevil,2003,5.4,78000000.0,8,143929
18284,2219478,Daredevil,2003,5.4,78000000.0,14,143929
18285,2219478,Daredevil,2003,5.4,78000000.0,26,143929
18286,2219478,Daredevil,2003,5.4,78000000.0,30,143929
18307,2219629,"Dark Angel",1990,5.9,7000000.0,1,6028
18308,2219629,"Dark Angel",1990,5.9,7000000.0,8,6028
18309,2219629,"Dark Angel",1990,5.9,7000000.0,10,6028
18310,2219629,"Dark Angel",1990,5.9,7000000.0,18,6028
18311,2219629,"Dark Angel",1990,5.9,7000000.0,26,6028
18312,2219629,"Dark Angel",1990,5.9,7000000.0,30,6028
18315,2219674,"Dark Blue",2002,6.6,15000000.0,8,15611
18316,2219674,"Dark Blue",2002,6.6,15000000.0,10,15611
18317,2219674,"Dark Blue",2002,6.6,15000000.0,30,15611
18320,2219707,"Dark City",1998,7.8,27000000.0,22,134065
18321,2219707,"Dark City",1998,7.8,27000000.0,26,134065
18322,2219717,"Dark Command",1940,6.9,1000000.0,25,1445
18323,2219717,"Dark Command",1940,6.9,1000000.0,32,1445
18324,2219732,"Dark Country",2009,5.4,4000000.0,8,3374
18325,2219732,"Dark Country",2009,5.4,4000000.0,22,3374
18326,2219732,"Dark Country",2009,5.4,4000000.0,30,3374
18345,2219824,"Dark Floors",2008,4.5,4972520.0,14,5193
18346,2219824,"Dark Floors",2008,4.5,4972520.0,18,5193
18355,2219887,"Dark Horse",2011,5.9,2000000.0,6,3642
18356,2219887,"Dark Horse",2011,5.9,2000000.0,10,3642
18370,2219977,"Dark Mirror",2007,4.8,1000000.0,18,1003
18371,2219977,"Dark Mirror",2007,4.8,1000000.0,30,1003
18393,2220146,"Dark Shadows",2012,6.3,150000000.0,6,162384
18394,2220146,"Dark Shadows",2012,6.3,150000000.0,18,162384
18401,2220202,"Dark Skies",2013,6.3,3500000.0,18,44243
18402,2220202,"Dark Skies",2013,6.3,3500000.0,26,44243
18403,2220202,"Dark Skies",2013,6.3,3500000.0,30,44243
18409,2220216,"Dark Star",1974,6.6,60000.0,6,14237
18410,2220216,"Dark Star",1974,6.6,60000.0,26,14237
18414,2220253,"Dark Tide",2012,4.3,25000000.0,3,5869
18415,2220253,"Dark Tide",2012,4.3,25000000.0,10,5869
18416,2220253,"Dark Tide",2012,4.3,25000000.0,30,5869
18419,2220260,"Dark Touch",2013,4.8,3156442.3688,18,2525
18423,2220293,"Dark Water",2005,5.5,30000000.0,10,40809
18424,2220293,"Dark Water",2005,5.5,30000000.0,18,40809
18425,2220293,"Dark Water",2005,5.5,30000000.0,30,40809
18455,2220412,Darkman,1990,6.4,16000000.0,1,42167
18456,2220412,Darkman,1990,6.4,16000000.0,8,42167
18457,2220412,Darkman,1990,6.4,16000000.0,14,42167
18458,2220412,Darkman,1990,6.4,16000000.0,26,42167
18459,2220412,Darkman,1990,6.4,16000000.0,30,42167
18460,2220423,Darkness,2002,5.4,10600000.0,18,15069
18462,2220445,"Darkness Falls",2003,4.9,11000000.0,18,23247
18463,2220445,"Darkness Falls",2003,4.9,11000000.0,30,23247
18481,2220541,Darling,1965,7.2,605180.0,10,3379
18482,2220541,Darling,1965,7.2,605180.0,25,3379
18485,2220573,"Darling Lili",1970,6.2,25000000.0,6,1315
18486,2220573,"Darling Lili",1970,6.2,25000000.0,10,1315
18487,2220573,"Darling Lili",1970,6.2,25000000.0,21,1315
18488,2220573,"Darling Lili",1970,6.2,25000000.0,25,1315
18489,2220573,"Darling Lili",1970,6.2,25000000.0,31,1315
18508,2220967,"Das Boot",1981,8.5,14000000.0,3,136463
18509,2220967,"Das Boot",1981,8.5,14000000.0,10,136463
18510,2220967,"Das Boot",1981,8.5,14000000.0,31,136463
18511,2221000,"Das Cabinet Des Dr. Caligari.",1920,8.1,18000.0,18,30688
18515,2221226,"Das finstere Tal",2014,7.4,7343140.0,32,1324
18522,2221833,"Das indische Grabmal",1959,6.9,11826440.0,3,1213
18532,2222065,"Das Leben der Anderen",2006,8.5,2000000.0,10,203416
18533,2222065,"Das Leben der Anderen",2006,8.5,2000000.0,30,203416
18534,2222137,"Das letzte Schweigen",2010,6.9,2659720.0,8,2894
18535,2222137,"Das letzte Schweigen",2010,6.9,2659720.0,10,2894
18536,2222137,"Das letzte Schweigen",2010,6.9,2659720.0,30,2894
18550,2222684,"Das Schlangenei",1977,6.7,7095864.0,10,3133
18551,2222684,"Das Schlangenei",1977,6.7,7095864.0,22,3133
18552,2222684,"Das Schlangenei",1977,6.7,7095864.0,30,3133
18556,2223349,"Das weiße Band - Eine deutsche Kindergeschichte",2009,7.8,13876800.0,10,44699
18557,2223349,"Das weiße Band - Eine deutsche Kindergeschichte",2009,7.8,13876800.0,22,44699
18558,2223409,"Das Wunder von Bern",2003,6.9,8441720.0,6,4658
18559,2223409,"Das Wunder von Bern",2003,6.9,8441720.0,10,4658
18560,2223409,"Das Wunder von Bern",2003,6.9,8441720.0,28,4658
18562,2223490,Dasavatharam,2008,7.1,9736800.0,1,4183
18563,2223490,Dasavatharam,2008,7.1,9736800.0,3,4183
18564,2223490,Dasavatharam,2008,7.1,9736800.0,10,4183
18565,2223490,Dasavatharam,2008,7.1,9736800.0,30,4183
18578,2223671,"Date Movie",2006,2.7,20000000.0,6,46116
18579,2223671,"Date Movie",2006,2.7,20000000.0,25,46116
18580,2223677,"Date Night",2010,6.3,55000000.0,6,109396
18581,2223677,"Date Night",2010,6.3,55000000.0,8,109396
18582,2223677,"Date Night",2010,6.3,55000000.0,25,109396
18583,2223677,"Date Night",2010,6.3,55000000.0,30,109396
18589,2223734,"Date with an Angel",1987,5.7,8000000.0,6,1842
18590,2223734,"Date with an Angel",1987,5.7,8000000.0,14,1842
18591,2223734,"Date with an Angel",1987,5.7,8000000.0,25,1842
18624,2224179,David,2013,6.2,8114000.0,1,1653
18625,2224179,David,2013,6.2,8114000.0,8,1653
18626,2224179,David,2013,6.2,8114000.0,10,1653
18627,2224179,David,2013,6.2,8114000.0,25,1653
18628,2224179,David,2013,6.2,8114000.0,30,1653
18630,2224213,"David and Lisa",1962,7.5,185000.0,10,1341
18659,2224646,"Dawn of the Dead",1978,8,650000.0,1,77010
18660,2224646,"Dawn of the Dead",1978,8,650000.0,18,77010
18661,2224647,"Dawn of the Dead",2004,7.4,26000000.0,1,164803
18662,2224647,"Dawn of the Dead",2004,7.4,26000000.0,18,164803
18663,2224647,"Dawn of the Dead",2004,7.4,26000000.0,26,164803
18664,2224647,"Dawn of the Dead",2004,7.4,26000000.0,30,164803
18668,2224664,"Dawn of the Planet of the Apes",2014,8,170000000.0,1,129584
18669,2224664,"Dawn of the Planet of the Apes",2014,8,170000000.0,10,129584
18670,2224664,"Dawn of the Planet of the Apes",2014,8,170000000.0,26,129584
18671,2224664,"Dawn of the Planet of the Apes",2014,8,170000000.0,30,129584
18672,2224677,"Dawn Rider",2012,4.8,5000000.0,32,1370
18701,2224921,"Day of the Animals",1977,5.4,1200000.0,18,1014
18702,2224921,"Day of the Animals",1977,5.4,1200000.0,26,1014
18703,2224921,"Day of the Animals",1977,5.4,1200000.0,30,1014
18707,2224933,"Day of the Dead",1985,7.2,3500000.0,18,42219
18708,2224934,"Day of the Dead",2008,4.5,18000000.0,1,16404
18709,2224934,"Day of the Dead",2008,4.5,18000000.0,18,16404
18710,2224934,"Day of the Dead",2008,4.5,18000000.0,30,16404
18713,2224945,"Day of the Fight",1951,6.4,3900.0,9,2131
18714,2224945,"Day of the Fight",1951,6.4,3900.0,27,2131
18715,2224945,"Day of the Fight",1951,6.4,3900.0,28,2131
18717,2224982,"Day of the Woman",1978,5.6,650000.0,18,16814
18718,2224988,"Day of Wrath",2005,5.6,12000000.0,1,1454
18719,2224988,"Day of Wrath",2005,5.6,12000000.0,3,1454
18720,2224988,"Day of Wrath",2005,5.6,12000000.0,8,1454
18721,2224988,"Day of Wrath",2005,5.6,12000000.0,10,1454
18722,2224988,"Day of Wrath",2005,5.6,12000000.0,22,1454
18723,2224988,"Day of Wrath",2005,5.6,12000000.0,30,1454
18731,2225026,"Day the World Ended",1955,5.4,96000.0,18,1171
18732,2225026,"Day the World Ended",1955,5.4,96000.0,26,1171
18739,2225048,"Day Zero",2007,6,2000000.0,10,2458
18741,2225096,Daybreakers,2009,6.5,20000000.0,1,92113
18742,2225096,Daybreakers,2009,6.5,20000000.0,14,92113
18743,2225096,Daybreakers,2009,6.5,20000000.0,18,92113
18744,2225096,Daybreakers,2009,6.5,20000000.0,26,92113
18745,2225096,Daybreakers,2009,6.5,20000000.0,30,92113
18755,2225148,Dayereh,2000,7.4,10000.0,10,3869
18756,2225157,Daylight,1996,5.8,80000000.0,1,45035
18757,2225157,Daylight,1996,5.8,80000000.0,3,45035
18758,2225157,Daylight,1996,5.8,80000000.0,30,45035
18772,2225255,"Days of Heaven",1978,8,3000000.0,10,30403
18773,2225255,"Days of Heaven",1978,8,3000000.0,25,30403
18779,2225287,"Days of Thunder",1990,5.8,60000000.0,1,50707
18780,2225287,"Days of Thunder",1990,5.8,60000000.0,10,50707
18781,2225287,"Days of Thunder",1990,5.8,60000000.0,28,50707
18783,2225369,"Dazed and Confused",1993,7.7,6900000.0,6,96802
18784,2225369,"Dazed and Confused",1993,7.7,6900000.0,10,96802
18797,2225596,"De battre mon coeur s'est arrêté",2005,7.3,6128920.0,1,13405
