453,5.199999968210856
633,7.659999942779541
829,4.800000190734863
910,7.22857141494751
1049,6.699999809265137
1064,5.699999809265137
1185,6.099999904632568
1471,7.099999904632568
1574,6.5
2219,5.099999904632568
2276,5.699999809265137
2472,5.899999976158142
2489,5.400000095367432
2589,6.900000095367432
2629,7.599999904632568
3845,3.799999952316284
3914,6.800000190734863
3956,5
4004,7.400000095367432
4006,5
4077,2.9000000953674316
4140,4.600000063578288
4274,6
4609,7.199999809265137
4816,6.100000063578288
4975,6.599999904632568
5110,4.199999809265137
5151,7.566666603088379
5152,5.933333396911621
5162,8
5169,7.199999809265137
5301,7.900000095367432
5325,6.404166678587596
5458,6.8750001192092896
5478,6.824999928474426
5493,5.333333333333333
5508,5.533333460489909
5637,4.900000095367432
5708,7.599999904632568
5720,6.300000190734863
5751,5.599999904632568
5776,2.649999976158142
5800,6.9375
5860,5.643750011920929
6511,4.5
6555,8.300000190734863
6578,7.199999809265137
6837,6.200000047683716
6842,5.599999904632568
7470,6.300000190734863
7527,6.199999968210856
7914,6.099999904632568
7972,6.199999809265137
8178,7.099999904632568
8490,6
8667,4.699999809265137
8794,4.800000190734863
9203,6.5
9246,8.5
9329,8.350000143051147
9978,6.099999904632568
10092,6.800000190734863
10097,8.699999809265137
10414,4.300000190734863
10594,5.849999904632568
10636,6.400000095367432
10851,3.9000000953674316
10981,4.800000190734863
11115,7
11151,5.766666611035665
11309,3
11312,6.5
11398,3
11675,7.099999904632568
11740,6.099999904632568
11744,2.700000047683716
11973,6.549999952316284
12159,5.233333269755046
12408,4.599999904632568
12608,5.5
12691,6.5
12708,6.900000095367432
12856,3.5
12869,5.400000095367432
12892,8.100000381469727
12983,7.400000095367432
13034,5.927272709933194
13105,6.800000031789144
13114,6
13171,4.599999904632568
13224,2.799999952316284
13536,5.679999987284343
14218,6.800000031789144
14241,7
14746,3.799999952316284
14868,6
15019,6.5333333015441895
15128,6.333333333333333
15500,5.4666666984558105
15570,4
15604,5
15617,3.049999952316284
15648,4.400000095367432
15660,7.5
16196,6.1800000190734865
16260,8
16355,4.75
16714,6.5
17186,7.599999904632568
17197,4.5
17217,8
17273,4.099999904632568
17279,6.699999809265137
17482,5.099999904632568
18261,8.100000381469727
18621,8
18785,6.233333322736952
18880,7.300000190734863
18921,6.299999952316284
19229,7.1499998569488525
19258,5.750000059604645
19331,3.700000047683716
19603,4.199999809265137
19673,3.799999952316284
20071,6
20209,6.099999904632568
20368,5.8666666348775225
20406,7.699999809265137
20470,6.199999809265137
20946,7.199999968210856
21123,4.300000190734863
21248,3.5999999046325684
21289,6.5
21456,7.6250001192092896
21589,5.599999904632568
21677,6
22008,5.016666650772095
22009,6.1200000762939455
22037,6
22065,6.099999904632568
22163,5.8999998569488525
22181,6.099999904632568
22412,3.0999999046325684
22735,6.900000095367432
22984,7.199999968210856
23160,3.299999952316284
23183,6.900000095367432
23302,6.199999809265137
23334,5.099999904632568
23662,4
23737,5.599999904632568
23772,6.199999809265137
24087,7.25
24297,6.25
24498,6.900000047683716
24760,5
24982,6.599999904632568
25008,7
25123,6.199999809265137
25134,5
25183,4.049999952316284
25234,4.900000095367432
25290,5.199999809265137
25315,5.774999976158142
25555,3.0999999046325684
25687,4.599999904632568
25813,6.100000177110944
26132,5.800000190734863
26468,7.199999809265137
26855,4.199999809265137
27138,8.5
27194,6.300000190734863
27219,5.950000047683716
27562,7.6499998569488525
27696,2.700000047683716
27962,7.75
27968,6.1333333651224775
28044,6.300000190734863
28054,2.799999952316284
28067,6.5
28146,6.099999904632568
28751,5.599999904632568
28817,6.699999968210856
28818,6.599999904632568
28897,4.199999809265137
28906,5.699999809265137
28971,5.450000047683716
29277,5.599999904632568
29318,6.099999904632568
29339,6.800000190734863
29504,6.800000190734863
29771,5.599999904632568
29817,7.199999809265137
29823,5.599999904632568
29838,4.700000047683716
29938,6.800000190734863
30024,7.5
30029,5.599999904632568
30175,7.099999904632568
30391,6.599999904632568
30452,6.299999952316284
30499,6.800000190734863
30567,4.900000095367432
30751,6.900000095367432
30923,7.199999809265137
30935,6.099999904632568
31232,7.800000190734863
31340,5
31601,4.900000095367432
32197,8
32499,7.099999904632568
33038,5.900000095367432
33061,4.900000095367432
33206,3.5
33373,7.949999809265137
33545,6
33788,5.199999809265137
33872,5.666666666666667
34299,5.400000095367432
34689,5.449999928474426
34698,4.300000190734863
34738,6
35004,6.900000095367432
35005,5.625
35012,4.699999809265137
35162,7
35168,7.699999809265137
35198,7.300000190734863
35324,6.099999904632568
35330,6.300000190734863
35412,6.333333333333333
35625,5.300000190734863
35702,6.5
35728,5.900000095367432
36023,6.599999904632568
36117,4.400000095367432
36343,7.199999809265137
36424,7
36443,5.75
36636,7.599999904632568
36935,7.400000095367432
36952,6.900000095367432
36963,6.400000095367432
36969,3.799999952316284
37035,3.799999952316284
37303,6.450000047683716
37319,6.450000047683716
37329,6.199999809265137
37710,5.75
37766,5.900000095367432
37990,7.299999925825331
37995,7.037499964237213
38046,6.3500001430511475
38485,7.800000190734863
38510,5
38587,6.5
38700,5.900000095367432
38707,6.2500001192092896
39022,7.699999809265137
39326,2.299999952316284
39546,7.900000095367432
39752,5.200000047683716
39810,5.419999980926514
40078,7.300000190734863
40134,3.699999988079071
40155,6.428571428571429
40170,5.699999809265137
40197,5.900000095367432
40206,5.5
40277,6.299999872843425
40328,5.099999904632568
40332,5.400000095367432
41049,7.199999809265137
41163,6.199999809265137
41280,5.633333312140571
41497,7.099999904632568
41501,6.599999904632568
41535,6.199999968210856
41711,5.5
42082,4.5
42329,5.599999904632568
42482,7.099999904632568
43214,6.099999904632568
43313,5.000000079472859
43378,4.699999809265137
43590,6.400000095367432
43612,6.900000095367432
43626,5.800000190734863
43800,4.949999988079071
43880,4
43956,6.299999952316284
44005,5.5
44048,7.300000190734863
44244,7.800000190734863
44262,8.199999809265137
44272,8.199999809265137
44472,5.900000095367432
44476,4
44677,6.266666730244954
44727,6.599999904632568
44767,5.150000095367432
44774,5.199999809265137
44826,5.200000047683716
44934,5.5
45030,6.25
45039,5.300000190734863
45046,6.5
45286,3.299999952316284
45747,4.800000190734863
45806,6.3500001430511475
45904,5.599999904632568
46219,5.6580645268963226
46896,6.300000190734863
46972,4.400000095367432
47196,6.1333333651224775
47439,6.099999904632568
47805,6.25
47871,6.5
48415,6.199999809265137
48487,6.366666793823242
48503,7.300000190734863
48677,6.766666730244954
48738,4.599999904632568
49104,6.699999809265137
49277,5.400000095367432
49335,5.900000095367432
49339,5.599999904632568
49397,2.9000000953674316
49465,4.399999976158142
49863,5.400000095367432
50092,7.400000095367432
50307,3
50565,7.825000166893005
50566,5.918181896209717
50597,6
50748,5.5
50749,4.800000190734863
51061,5.900000095367432
51084,6.400000095367432
51167,6.099999904632568
51233,7.516666730244954
51341,6.400000095367432
51603,2.700000047683716
51621,7.699999809265137
51941,6.900000095367432
52284,4.599999904632568
52383,5.600000063578288
52399,8.100000381469727
52436,5.5
